File_Path,Original_Text,Target_Translation
Impact\Content\Maps\Chapters\Chapter03\KNE_MaxLetsYouGo\MaxLetsYouGo_L2\Ch03_KNE_MaxLetsYouGo_Serdar_AFewHours_Sub.json,My wife is unwell and out there alone in your not-so-nice tunnels!,
Impact\Content\Maps\Chapters\Chapter03\KNE_MaxLetsYouGo\MaxLetsYouGo_L2\Ch03_KNE_MaxLetsYouGo_Serdar_AFewHours_Sub.json,You need to step aside; I'm going.,
Impact\Content\Maps\Chapters\Chapter03\KNE_MaxLetsYouGo\MaxLetsYouGo_L2\Ch03_KNE_MaxLetsYouGo_Serdar_AreYouSure_Sub.json,Are you sure it was Yana?,
Impact\Content\Maps\Chapters\Chapter03\KNE_MaxLetsYouGo\MaxLetsYouGo_L2\Ch03_KNE_MaxLetsYouGo_Serdar_DamnitItAll_Sub.json,Damnit!! Damn it all to Hell!,
Impact\Content\Maps\Chapters\Chapter03\KNE_MaxLetsYouGo\MaxLetsYouGo_L2\Ch03_KNE_MaxLetsYouGo_Serdar_OfCourseAn_Sub.json,"Of course. God, I'm such an idiot - that's where Petya died.",
Impact\Content\Maps\Chapters\Chapter03\KNE_MaxLetsYouGo\MaxLetsYouGo_L2\Ch03_KNE_MaxLetsYouGo_Serdar_OfCourseAn_Sub.json,I need to go after her.,
Impact\Content\Maps\Chapters\Chapter03\KNE_MaxLetsYouGo\MaxLetsYouGo_L2\Ch03_KNE_MaxLetsYouGo_Serdar_PleaseTellMe_Sub.json,Please tell me Yana didn't go through there.,
Impact\Content\Maps\Chapters\Chapter03\KNE_MaxLetsYouGo\MaxLetsYouGo_L2\Ch03_KNE_MaxLetsYouGo_Serdar_SheInNo_Sub.json,She's in no state to be wandering out in the Metro alone.,
Impact\Content\Maps\Chapters\Chapter03\KNE_MaxLetsYouGo\MaxLetsYouGo_L2\Ch03_KNE_MaxLetsYouGo_Serdar_SheInNo_Sub.json,Do you know where this tunnel leads?,
Impact\Content\Maps\Chapters\Chapter03\KNE_MaxLetsYouGo\MaxLetsYouGo_L2\Ch03_KNE_MaxLetsYouGo_Serdar_YanaBandana_Sub.json,Yana's bandana.,
Impact\Content\Maps\Chapters\Chapter03\KNE_MaxLetsYouGo\MaxLetsYouGo_L2\Ch03_KNE_MaxLetsYouGo_Serdar_YouKnowI_Sub.json,You know I can't promise that.,
Impact\Content\Maps\Chapters\Chapter03\KNE_MaxLetsYouGo\MaxLetsYouGo_L2\Ch03_KNE_MaxLetsYouGo_StationOfficer_Intro_011_Sub.json,"Any opening big enough to put your head through,",
Impact\Content\Maps\Chapters\Chapter03\KNE_MaxLetsYouGo\MaxLetsYouGo_L2\Ch03_KNE_MaxLetsYouGo_StationOfficer_Intro_011_Sub.json,we've checked three different times since the Chesnokov girl went missing.,
Impact\Content\Maps\Chapters\Chapter03\KNE_MaxLetsYouGo\MaxLetsYouGo_L2\Ch03_KNE_MaxLetsYouGo_StationOfficer_Intro_012_Sub.json,I'm just saying--,
Impact\Content\Maps\Chapters\Chapter03\KNE_MaxLetsYouGo\MaxLetsYouGo_L2\Ch03_KNE_MaxLetsYouGo_StationOfficer_Intro_013_Sub.json,What do you want us to do now?,
Impact\Content\Maps\Chapters\Chapter03\KNE_MaxLetsYouGo\MaxLetsYouGo_L2\Ch03_KNE_MaxLetsYouGo_StationOfficer_Intro_01_Sub.json,Anything else?,
Impact\Content\Maps\Chapters\Chapter03\KNE_MaxLetsYouGo\MaxLetsYouGo_L2\Ch03_KNE_MaxLetsYouGo_StationOfficer_ISwear_Sub.json,"I swear, it was sealed!",
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToShrine\AmbushedBySlavers\Ch03_KNE_AmbushedBySlavers_Slaver1_AnotherOne_Alt_1_Sub.json,Another religious bastard too curious for his own luck.,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToShrine\AmbushedBySlavers\Ch03_KNE_AmbushedBySlavers_Slaver2_CoolStuff_Alt_1_Sub.json,Got some cool gear on him.,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToShrine\AmbushedBySlavers\Ch03_TRAV_ToShrine_Max_IsItPossible_Sub.json,Is it possible Yana left anything there?,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToShrine\AmbushedBySlavers\Ch03_TRAV_ToShrine_Max_IsItPossible_Sub.json,A hint?,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToShrine\AmbushedBySlavers\Ch03_TRAV_ToShrine_Max_Serdar_Sub.json,Serdar?,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToShrine\AmbushedBySlavers\Ch03_TRAV_ToShrine_Max_Serdar_Sub.json,SERDAR?!,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToShrine\AmbushedBySlavers\Ch03_TRAV_ToShrine_Serdar_ILook_Sub.json,I'll look.,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToShrine\AmbushedBySlavers\Ch03_TRAV_ToShrine_Serdar_IReachedThe_Sub.json,I've reached the memorial but no one is here.,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToShrine\AtTheWreckage\Ch03_TRAV_ToShrine_Max_BullshitYouTretyakovskaya_Sub.json,Bullshit you're in Tretyakovskaya already!,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToShrine\AtTheWreckage\Ch03_TRAV_ToShrine_Max_BullshitYouTretyakovskaya_Sub.json,"That trolley's been dead for years,",
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToShrine\AtTheWreckage\Ch03_TRAV_ToShrine_Max_BullshitYouTretyakovskaya_Sub.json,and you sure as shit didn't WALK there that fast.,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToShrine\AtTheWreckage\Ch03_TRAV_ToShrine_Max_ManYouDid_Sub.json,"Man, it is literally impossible that you missed the trolley",
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToShrine\AtTheWreckage\Ch03_TRAV_ToShrine_Max_ManYouDid_Sub.json,AND are in Tretyakovskaya.,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToShrine\AtTheWreckage\Ch03_TRAV_ToShrine_Max_WhatTheTrain_Sub.json,"What, like the train collision?!",
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToShrine\AtTheWreckage\Ch03_TRAV_ToShrine_Serdar_IMustBe_Sub.json,I must be getting close.,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToShrine\AtTheWreckage\Ch03_TRAV_ToShrine_Serdar_IMustBe_Sub.json,I'm seeing a lot of wreckage.,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToShrine\AtTheWreckage\Ch03_TRAV_ToShrine_Serdar_INeverCame_Sub.json,I never came across a trolley.,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToShrine\AtTheWreckage\Ch03_TRAV_ToShrine_Serdar_SorryToDisappoint_Sub.json,Sorry to disappoint you.,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToShrine\AtTheWreckage\Ch03_TRAV_ToShrine_Serdar_SorryToDisappoint_Sub.json,And don’t start with your stupid tales again.,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToShrine\AtTheWreckage\Ch03_TRAV_ToShrine_Serdar_YesDescribedIt_Sub.json,"Yes. Yana described it to me, but I had no idea of the magnitude.",
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToShrine\BombAftermath\Ch03_TRAV_ToShrine_Max_GodYouWonder_Sub.json,God...,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToShrine\BombAftermath\Ch03_TRAV_ToShrine_Max_GodYouWonder_Sub.json,Makes you wonder which of them was the lucky one.,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToShrine\BombAftermath\Ch03_TRAV_ToShrine_Max_GodYouWonder_Sub.json,That could drive anyone mad.,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToShrine\BombAftermath\Ch03_TRAV_ToShrine_Max_IDidnShe_Sub.json,I didn’t say she was...,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToShrine\BombAftermath\Ch03_TRAV_ToShrine_Max_ItAMiracle_Sub.json,It's a miracle Yana made it out of there at all.,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToShrine\BombAftermath\Ch03_TRAV_ToShrine_Max_TheStationWas_Sub.json,"The station was already at capacity when the bombs started to fall, right?",
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToShrine\BombAftermath\Ch03_TRAV_ToShrine_Max_WellWhereWe_Sub.json,"Well... That’s where we come when we grieve, you know.",
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToShrine\BombAftermath\Ch03_TRAV_ToShrine_Serdar_AnIssueWith_Sub.json,Commuters were packed wall-to-wall.,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToShrine\BombAftermath\Ch03_TRAV_ToShrine_Serdar_AnIssueWith_Sub.json,"When the first train pulled in, the rush of people fighting to board was so intense,",
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToShrine\BombAftermath\Ch03_TRAV_ToShrine_Serdar_AnIssueWith_Sub.json,it couldn't leave the station before the next one arrived.,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToShrine\BombAftermath\Ch03_TRAV_ToShrine_Serdar_ForFourDays_Sub.json,"For four days, after he'd passed.",
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToShrine\BombAftermath\Ch03_TRAV_ToShrine_Serdar_SheNotMad_Sub.json,"She’s not mad, Max!",
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToShrine\BombAftermath\Ch03_TRAV_ToShrine_Serdar_SheNotMad_Sub.json,She has a medical condition!,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToShrine\BombAftermath\Ch03_TRAV_ToShrine_Serdar_SheStayedWith_Sub.json,She stayed with him. Her son.,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToShrine\BombAftermath\Ch03_TRAV_ToShrine_Serdar_WhatASad_Sub.json,What a sad place.,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToShrine\LostSignal\Ch03_TRAV_ToShrine_Max_AlrightTheTime_Sub.json,"Alright, Mr. Rational!",
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToShrine\LostSignal\Ch03_TRAV_ToShrine_Max_AlrightTheTime_Sub.json,Unless the time and space have always be curved in this goddamned place.,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToShrine\LostSignal\Ch03_TRAV_ToShrine_Max_IHeardTales_Sub.json,I’ve heard tales of time anomalies down there in some tunnels...,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToShrine\LostSignal\Ch03_TRAV_ToShrine_Max_ItCouldnBeen_Sub.json,It couldn't have been too long; you just finished saying you got Eugenia open.,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToShrine\LostSignal\Ch03_TRAV_ToShrine_Max_JustTryingTo_Sub.json,"Just trying to keep you entertained, brother.",
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToShrine\LostSignal\Ch03_TRAV_ToShrine_Max_OrHaveWe_Sub.json,Or have we just found it?,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToShrine\LostSignal\Ch03_TRAV_ToShrine_Serdar_AhBackFor_Sub.json,"Ah, you're back.",
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToShrine\LostSignal\Ch03_TRAV_ToShrine_Serdar_AhBackFor_Sub.json,You disappeared for a while there.,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToShrine\LostSignal\Ch03_TRAV_ToShrine_Serdar_FuckOffHelping_Sub.json,"Fuck off, Max. Frankly, you’re not helping!",
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToShrine\LostSignal\Ch03_TRAV_ToShrine_Serdar_IfThatSense_Sub.json,"If that's your sense of time, remind me to start charging by the hour.",
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToShrine\LostSignal\Ch03_TRAV_ToShrine_Serdar_TalesNotIn_Sub.json,"Tales, Max. We’re not in Wonderland here.",
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToShrine\LostSignal\Ch03_TRAV_ToShrine_Serdar_TalesNotIn_Sub.json,"It’s just Moscow, after a nuclear war.",
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToShrine\LostSignal\Ch03_TRAV_ToShrine_Serdar_TalesNotIn_Sub.json,Laws of physics don’t allow for such consequences even of an atomic blast.,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToShrine\LostSignal\Ch03_TRAV_ToShrine_Serdar_TalesNotIn_Sub.json,"It can’t alter the time and space, alright?",
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToShrine\LostSignal\Ch03_TRAV_ToShrine_Serdar_ThisGoddamnedPlace_Sub.json,"This goddamned place was constructed by us humans, Max.",
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\CanteenArea\Ch03_TRAV_ToSmugglersTunnel_CodeFemale_TooManyNovels_Sub.json,"Sounds more like you have been reading too many spy novels, old man.",
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\CanteenArea\Ch03_TRAV_ToSmugglersTunnel_CodeFemale_YeaRight_Sub.json,"Oh, come on. Don't start with your tall tales again.",
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\CanteenArea\Ch03_TRAV_ToSmugglersTunnel_CodeFemale_YeaRight_Sub.json,Codebreaker? Really?,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\CanteenArea\Ch03_TRAV_ToSmugglersTunnel_CodeGuy_BackInMyDay_Sub.json,"You know, back in the day, I used to be a codebreaker.",
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\CanteenArea\Ch03_TRAV_ToSmugglersTunnel_CodeGuy_BackInMyDay_Sub.json,"It was an exhilarating time,",
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\CanteenArea\Ch03_TRAV_ToSmugglersTunnel_CodeGuy_BackInMyDay_Sub.json,deciphering secret messages and cracking complex encryption.,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\CanteenArea\Ch03_TRAV_ToSmugglersTunnel_CodeGuy_IDid_Sub.json,I used to read so many as a child.,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\CanteenArea\Ch03_TRAV_ToSmugglersTunnel_CodeGuy_IDid_Sub.json,My mother had to hide my books!,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\CanteenArea\Ch03_TRAV_ToSmugglersTunnel_CodeGuy_IDid_Sub.json,I would always find them though.,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\CanteenArea\Ch03_TRAV_ToSmugglersTunnel_CodeGuy_ImSerious_Sub.json,"No, I'm serious!",
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\CanteenArea\Ch03_TRAV_ToSmugglersTunnel_CodeGuy_ImSerious_Sub.json,"I worked for the government, breaking codes during critical missions.",
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\CanteenArea\Ch03_TRAV_ToSmugglersTunnel_CodeGuy_ImSerious_Sub.json,It was during the height of the Cold War.,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\CanteenArea\Ch03_TRAV_ToSmugglersTunnel_CodeGuy_ImSerious_Sub.json,I had to decode messages from enemy spies and intercept secret communications.,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\CanteenArea\Ch03_TRAV_ToSmugglersTunnel_CodeGuy_SecretToCracking_Sub.json,The secret is to look for patterns and symbols,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\CanteenArea\Ch03_TRAV_ToSmugglersTunnel_CodeGuy_SecretToCracking_Sub.json,instead of directly trying to translate each word or sentence.,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\CanteenArea\Ch03_TRAV_ToSmugglersTunnel_CodeGuy_StrangerThanFiction_Sub.json,"Look around you, look at the situation we are in.",
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\CanteenArea\Ch03_TRAV_ToSmugglersTunnel_CodeGuy_StrangerThanFiction_Sub.json,"Sometimes, reality is stranger than fiction.",
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\CanteenArea\Ch03_TRAV_ToSmugglersTunnel_CodeMale_NotBuyingIt_Sub.json,I'm not buying it.,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\CanteenArea\Ch03_TRAV_ToSmugglersTunnel_CodeMale_YouTryingToFoolUs_Sub.json,"You're just re-telling stories you read as a child,",
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\CanteenArea\Ch03_TRAV_ToSmugglersTunnel_CodeMale_YouTryingToFoolUs_Sub.json,trying to fool us into believing they were yours!,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\LQAreaHeartbreak\Ch03_TRAV_ToSmugglersTunnel_HBComfortGal_HeWouldntListen_Sub.json,He felt repsonsible. Like he had to do something.,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\LQAreaHeartbreak\Ch03_TRAV_ToSmugglersTunnel_HBComfortGal_HeWouldntListen_Sub.json,He's joining the Rangers to protect his loved ones.,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\LQAreaHeartbreak\Ch03_TRAV_ToSmugglersTunnel_HBComfortGal_HeWouldntListen_Sub.json,For you. For all of us!,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\LQAreaHeartbreak\Ch03_TRAV_ToSmugglersTunnel_HBComfortGal_ImHereForYou_Sub.json,I'm here for you if you want to talk about it.,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\LQAreaHeartbreak\Ch03_TRAV_ToSmugglersTunnel_HBComfortGal_YouOkay_Sub.json,"Hey, I heard the news, are you okay?",
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\LQAreaHeartbreak\Ch03_TRAV_ToSmugglersTunnel_HBGuy_DidntEvenGetToSayGoodbye_Sub.json,I didn't even get to say goodbye...,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\LQAreaHeartbreak\Ch03_TRAV_ToSmugglersTunnel_HBGuy_HeLeft_Sub.json,He left the station. Packed everything he had and left for Polis.,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\LQAreaHeartbreak\Ch03_TRAV_ToSmugglersTunnel_HBGuy_HeLeft_Sub.json,I told him I supported his decision.,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\LQAreaHeartbreak\Ch03_TRAV_ToSmugglersTunnel_HBGuy_HeLeft_Sub.json,He could always tell when I was lying...,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\LQAreaHeartbreak\Ch03_TRAV_ToSmugglersTunnel_HBGuy_HeLeft_Sub.json,I... I don't understand!,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\LQAreaHeartbreak\Ch03_TRAV_ToSmugglersTunnel_HBGuy_IKnow_Sub.json,I know... But it's hopeless.,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\LQAreaHeartbreak\Ch03_TRAV_ToSmugglersTunnel_HBGuy_IKnow_Sub.json,"And deep down, he knows it too.",
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\LQAreaHeartbreak\Ch03_TRAV_ToSmugglersTunnel_HBGuy_NotReally_Sub.json,"No, not really.",
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\LQAreaPsychic\Ch03_TRAV_ToSmuggelsTunnel_Katya_WantToExperienceIt_Sub.json,"I don't know, there is something about it that makes me want to find them.",
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\LQAreaPsychic\Ch03_TRAV_ToSmuggelsTunnel_Katya_WantToExperienceIt_Sub.json,"Not that I would ever leave this station, it's just too dangerous out there for me.",
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\LQAreaPsychic\Ch03_TRAV_ToSmuggelsTunnel_Katya_WhatAboutTheVisions_Sub.json,I know right! Unbelievable.,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\LQAreaPsychic\Ch03_TRAV_ToSmuggelsTunnel_Katya_WhatAboutTheVisions_Sub.json,"Apparently they can give people hallucinations, visions of their past or their future.",
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\LQAreaPsychic\Ch03_TRAV_ToSmuggelsTunnel_Katya_WhatAboutTheVisions_Sub.json,"It got me thinking, what would I see if I was given a vision.",
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\LQAreaPsychic\Ch03_TRAV_ToSmuggelsTunnel_Katya_YouHeardOfThem_Sub.json,"Natasha, have you heard about this psychic in Kievskaya?",
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\LQAreaPsychic\Ch03_TRAV_ToSmuggelsTunnel_Katya_YouHeardOfThem_Sub.json,I don't know how legit they are but I keep hearing stories.,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\LQAreaPsychic\Ch03_TRAV_ToSmuggelsTunnel_Natasha_HateToSeeIt_Sub.json,"Ugh, imagine seeing your worst fears realized right in front of you.",
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\LQAreaPsychic\Ch03_TRAV_ToSmuggelsTunnel_Natasha_HateToSeeIt_Sub.json,"Count me out! Any psychic like that can stay out of my brain, that's for sure!",
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\LQAreaPsychic\Ch03_TRAV_ToSmuggelsTunnel_Natasha_YeaThoughtTheyWereAFake_Sub.json,"Yeah, I've heard whispers about them.",
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\LQAreaPsychic\Ch03_TRAV_ToSmuggelsTunnel_Natasha_YeaThoughtTheyWereAFake_Sub.json,At first I was very sceptical.,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\LQAreaPsychic\Ch03_TRAV_ToSmuggelsTunnel_Natasha_YeaThoughtTheyWereAFake_Sub.json,You know; just another psychic trying to scam people out of their rounds.,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\LQAreaPsychic\Ch03_TRAV_ToSmuggelsTunnel_Natasha_YeaThoughtTheyWereAFake_Sub.json,"But then, I kept hearing more things,",
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\LQAreaPsychic\Ch03_TRAV_ToSmuggelsTunnel_Natasha_YeaThoughtTheyWereAFake_Sub.json,like how they helped some poor woman who lost her sight.,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\LQAreaPsychic\Ch03_TRAV_ToSmuggelsTunnel_Natasha_YeaThoughtTheyWereAFake_Sub.json,"Her vision was restored, just like that!",
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\LQAreaPsychic\Ch03_TRAV_ToSmuggelsTunnel_Natasha_YouBetterNot_Sub.json,You better not!,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\MarketArea\Ch03_TRAV_ToSmugglersTunnel_Dude_ButWhoDunIt_Sub.json,"If it wasn't Max, then who?",
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\MarketArea\Ch03_TRAV_ToSmugglersTunnel_Dude_ButWhoDunIt_Sub.json,And why would they open those damn tunnels?,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\MarketArea\Ch03_TRAV_ToSmugglersTunnel_Dude_GoodTimeNotLong_Sub.json,"Hey, I always said I'm here for a good time not a long time.",
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\MarketArea\Ch03_TRAV_ToSmugglersTunnel_Dude_NoButWhy_Sub.json,No but can we talk about this one?,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\MarketArea\Ch03_TRAV_ToSmugglersTunnel_Dude_NoButWhy_Sub.json,Why on God's scorched earth would Max open the tunnels?,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\MarketArea\Ch03_TRAV_ToSmugglersTunnel_Dude_Right_Sub.json,Ah...,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\MarketArea\Ch03_TRAV_ToSmugglersTunnel_Dude_Right_Sub.json,Got it.,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\MarketArea\Ch03_TRAV_ToSmugglersTunnel_Dude_What_Sub.json,What did you say?,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\MarketArea\Ch03_TRAV_ToSmugglersTunnel_Gal_ICanGuess_Sub.json,"Well, I can guess who...",
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\MarketArea\Ch03_TRAV_ToSmugglersTunnel_Gal_ICanGuess_Sub.json,And as to why? Same reason she destroyed the mushroom farm...,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\MarketArea\Ch03_TRAV_ToSmugglersTunnel_Gal_ISaidItWasntMax_Sub.json,I said it wasn't Max!,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\MarketArea\Ch03_TRAV_ToSmugglersTunnel_Gal_ISaidItWasntMax_Sub.json,Your years of being a party animal really did a number on your hearing.,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\MarketArea\Ch03_TRAV_ToSmugglersTunnel_Gal_WasntMax_Sub.json,It wasn't Max.,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\SerdarArrives\Ch03_TRAV_ToSmugglersTunnel_100_Yard_Guard_HeyReallyHave1_Sub.json,Hey! Doc!,
Impact\Content\Maps\Chapters\Chapter03\TRAV_ToSmugglersTunnel\SerdarArrives\Ch03_TRAV_ToSmugglersTunnel_100_Yard_Guard_HeyReallyHave1_Sub.json,We really have to stop meeting like this--!,
